time,price,spot_price,usage,cost,spike_status 
2021-11-01 11:30,14.54691,4.46922,0.454,6.6043,none
2021-11-01 12:00,14.96837,4.86403,0.458,6.8555,none
2021-11-01 12:30,15.12812,5.01368,0.494,7.4733,none
2021-11-01 13:00,16.1733,5.99277,0.501,8.1028,none
2021-11-01 13:30,16.48417,6.28399,0.479,7.8959,none
2021-11-01 14:00,17.35635,7.10102,0.454,7.8798,none
2021-11-01 14:30,17.51837,7.25279,0.504,8.8293,none
2021-11-01 15:00,17.77253,7.49088,0.482,8.5664,none
2021-11-01 15:30,17.59582,7.32535,0.464,8.1645,none
2021-11-01 16:00,17.7626,7.48158,0.42,7.4603,none
2021-11-01 16:30,17.85553,7.56864,0.234,4.1782,none
2021-11-01 17:00,18.70782,8.36704,0.233,4.3589,none
2021-11-01 17:30,33.74926,22.45741,0.512,17.2796,none
2021-11-01 18:00,21.41451,10.90258,0.906,19.4015,none
2021-11-01 18:30,20.87651,10.3986,0.811,16.9308,none
2021-11-01 19:00,24.10828,13.42603,0.555,13.3801,none
2021-11-01 19:30,19.67259,9.2708,0.496,9.7576,none
2021-11-01 20:00,19.30907,8.93027,0.503,9.7125,none
2021-11-01 20:30,18.61641,8.28141,0.548,10.2018,none
2021-11-01 21:00,18.21919,7.9093,0.49,8.9274,none
2021-11-01 21:30,18.27095,7.95779,0.472,8.6239,none
2021-11-01 22:00,18.12087,7.8172,0.244,4.4215,none
2021-11-01 22:30,19.27341,8.89686,0.197,3.7969,none
2021-11-01 23:00,19.0063,8.64664,0.166,3.155,none
2021-11-01 23:30,18.68305,8.34383,0.111,2.0738,none
2021-11-02 00:00,17.24844,6.99993,0.159,2.7425,none
2021-11-02 00:30,20.08423,9.65642,0.42,8.4354,none
2021-11-02 01:00,19.03245,8.67114,0.554,10.544,none
2021-11-02 01:30,18.21714,7.90738,0.136,2.4775,none
2021-11-02 02:00,17.77436,7.4926,0.149,2.6484,none
2021-11-02 02:30,17.75602,7.47542,0.17,3.0185,none
2021-11-02 03:00,17.72921,7.4503,0.134,2.3757,none
2021-11-02 03:30,17.68825,7.41193,0.135,2.3879,none
2021-11-02 04:00,17.6274,7.35493,0.143,2.5207,none
2021-11-02 04:30,18.48049,8.15408,0.181,3.345,none
2021-11-02 05:00,19.32739,8.94743,0.115,2.2226,none
2021-11-02 05:30,19.39681,9.01246,0.146,2.8319,none
2021-11-02 06:00,18.70422,8.36366,0.124,2.3193,none
2021-11-02 06:30,18.22461,7.91438,0.472,8.602,none
2021-11-02 07:00,18.53966,8.20951,0.233,4.3197,none
2021-11-02 07:30,18.23218,7.92147,0.162,2.9536,none
2021-11-02 08:00,18.08935,7.78767,0.206,3.7264,none
2021-11-02 08:30,17.49862,7.23429,0.458,8.0144,none
2021-11-02 09:00,17.02745,6.79291,0.447,7.6113,none
2021-11-02 09:30,16.86061,6.63662,0.409,6.896,none
2021-11-02 10:00,19.20871,8.83625,0.635,12.1975,none
2021-11-02 10:30,16.93303,6.70446,0.773,13.0892,none
2021-11-02 11:00,17.32492,7.07158,0.526,9.1129,none
2021-11-02 11:30,16.59409,6.38696,0.44,7.3014,none
2021-11-02 12:00,16.47461,6.27503,0.503,8.2867,none
2021-11-02 12:30,16.57738,6.3713,0.436,7.2277,none
2021-11-02 13:00,15.96033,5.79327,0.411,6.5597,none
2021-11-02 13:30,16.62852,6.41921,0.364,6.0528,none
2021-11-02 14:00,16.01892,5.84815,0.409,6.5517,none
2021-11-02 14:30,17.19802,6.9527,0.473,8.1347,none
2021-11-02 15:00,16.85449,6.63089,0.402,6.7755,none
2021-11-02 15:30,16.51726,6.31498,0.35,5.781,none
2021-11-02 16:00,16.87021,6.64562,0.357,6.0227,none
2021-11-02 16:30,15.779,5.6234,0.18,2.8402,none
2021-11-02 17:00,20.00399,9.58125,0.158,3.1606,none
2021-11-02 17:30,18.55074,8.21989,0.417,7.7357,none
2021-11-02 18:00,18.12726,7.82318,0.336,6.0908,none
2021-11-02 18:30,17.74871,7.46857,0.438,7.7739,none
2021-11-02 19:00,17.71579,7.43773,0.479,8.4859,none
2021-11-02 19:30,16.25626,6.07049,0.504,8.1932,none
2021-11-02 20:00,17.63739,7.36429,0.47,8.2896,none
2021-11-02 20:30,16.60863,6.40058,0.558,9.2676,none
2021-11-02 21:00,17.53196,7.26552,0.586,10.2737,none
2021-11-02 21:30,16.88987,6.66403,0.527,8.901,none
2021-11-02 22:00,16.36596,6.17325,0.391,6.3991,none
2021-11-02 22:30,17.39322,7.13556,0.175,3.0438,none
2021-11-02 23:00,16.9215,6.69366,0.183,3.0966,none
2021-11-02 23:30,17.09947,6.86038,0.212,3.6251,none
2021-11-03 00:00,17.80339,7.51979,0.153,2.7239,none
2021-11-03 00:30,17.35623,7.10091,0.219,3.801,none
2021-11-03 01:00,17.27394,7.02382,0.777,13.4219,none
2021-11-03 01:30,15.55556,5.41409,0.193,3.0022,none
2021-11-03 02:00,14.6796,4.59352,0.11,1.6148,none
2021-11-03 02:30,15.09853,4.98596,0.125,1.8873,none
2021-11-03 03:00,15.50393,5.36573,0.102,1.5814,none
2021-11-03 03:30,15.66796,5.51938,0.166,2.6009,none
2021-11-03 04:00,15.97101,5.80327,0.107,1.7089,none
2021-11-03 04:30,17.00826,6.77494,0.115,1.956,none
2021-11-03 05:00,17.17075,6.92715,0.115,1.9746,none
2021-11-03 05:30,18.11321,7.81002,0.128,2.3185,none
2021-11-03 06:00,18.08994,7.78822,0.161,2.9125,none
2021-11-03 06:30,17.16138,6.91838,0.336,5.7662,none
2021-11-03 07:00,16.1514,5.97226,0.244,3.9409,none
2021-11-03 07:30,14.63364,4.55046,0.22,3.2194,none
2021-11-03 08:00,14.4967,4.42218,0.304,4.407,none
2021-11-03 08:30,14.11273,4.06249,0.817,11.5301,none
2021-11-03 09:00,15.17913,5.06146,0.483,7.3315,none
2021-11-03 09:30,15.19362,5.07504,0.448,6.8067,none
2021-11-03 10:00,15.1392,5.02406,0.466,7.0549,none
2021-11-03 10:30,15.36266,5.23339,0.451,6.9286,none
2021-11-03 11:00,14.95845,4.85474,0.694,10.3812,none
2021-11-03 11:30,15.29537,5.17035,0.501,7.663,none
2021-11-03 12:00,15.9296,5.76448,0.465,7.4073,none
2021-11-03 12:30,15.78172,5.62595,0.522,8.2381,none
2021-11-03 13:00,15.3814,5.25094,0.471,7.2446,none
2021-11-03 13:30,15.61915,5.47366,0.434,6.7787,none
2021-11-03 14:00,16.09933,5.92348,0.481,7.7438,none
2021-11-03 14:30,16.03855,5.86654,0.544,8.725,none
2021-11-03 15:00,17.71831,7.44009,0.51,9.0363,none
2021-11-03 15:30,17.83091,7.54557,0.425,7.5781,none
2021-11-03 16:00,16.76381,6.54594,0.373,6.2529,none
2021-11-03 16:30,17.29525,7.04378,0.205,3.5455,none
2021-11-03 17:00,20.96061,10.47738,0.304,6.372,none
2021-11-03 17:30,19.52637,9.13383,0.797,15.5625,none
2021-11-03 18:00,19.16243,8.7929,0.257,4.9247,none
2021-11-03 18:30,20.05782,9.63168,0.428,8.5847,none
2021-11-03 19:00,19.42331,9.03729,0.516,10.0224,none
2021-11-03 19:30,18.09391,7.79194,0.527,9.5355,none
2021-11-03 20:00,18.32017,8.0039,0.458,8.3906,none
2021-11-03 20:30,17.39925,7.14121,0.513,8.9258,none
2021-11-03 21:00,17.53129,7.2649,0.527,9.239,none
2021-11-03 21:30,17.7444,7.46453,0.752,13.3438,none
2021-11-03 22:00,16.94917,6.71958,0.453,7.678,none
2021-11-03 22:30,18.22448,7.91426,0.263,4.793,none
2021-11-03 23:00,17.88048,7.59201,0.129,2.3066,none
2021-11-03 23:30,17.90145,7.61165,0.166,2.9716,none
2021-11-04 00:00,17.47898,7.21589,0.17,2.9714,none
2021-11-04 00:30,17.90116,7.61138,0.159,2.8463,none
2021-11-04 01:00,17.98938,7.69402,0.12,2.1587,none
2021-11-04 01:30,18.41494,8.09267,0.16,2.9464,none
2021-11-04 02:00,18.35459,8.03614,0.151,2.7715,none
2021-11-04 02:30,18.05741,7.75775,0.155,2.7989,none
2021-11-04 03:00,17.81502,7.53069,0.115,2.0487,none
2021-11-04 03:30,17.61006,7.33869,0.134,2.3597,none
2021-11-04 04:00,18.01815,7.72097,0.169,3.0451,none
2021-11-04 04:30,18.70238,8.36194,0.141,2.637,none
2021-11-04 05:00,19.25986,8.88417,0.134,2.5808,none
2021-11-04 05:30,19.6345,9.23512,0.117,2.2972,none
2021-11-04 06:00,16.5702,6.36458,0.253,4.1923,none
2021-11-04 06:30,14.19218,4.13692,0.456,6.4716,none
2021-11-04 07:00,11.38456,1.50682,0.284,3.2332,none
2021-11-04 07:30,9.60302,-0.16207,0.212,2.0358,none
2021-11-04 08:00,8.92607,-0.79622,0.243,2.169,none
2021-11-04 08:30,7.87654,-1.77939,0.494,3.891,none
2021-11-04 09:00,8.18864,-1.48702,0.494,4.0452,none
2021-11-04 09:30,9.63825,-0.12907,0.435,4.1926,none
2021-11-04 10:00,9.7596,-0.01539,0.422,4.1186,none
2021-11-04 10:30,9.73905,-0.03464,0.454,4.4215,none
2021-11-04 11:00,9.66076,-0.10798,0.47,4.5406,none
2021-11-04 11:30,8.92981,-0.79272,0.47,4.197,none
2021-11-04 12:00,7.78803,-1.8623,0.525,4.0887,none
2021-11-04 12:30,7.76476,-1.8841,0.44,3.4165,none
2021-11-04 13:00,9.64843,-0.11953,0.423,4.0813,none
2021-11-04 13:30,5.45226,-4.05038,0.519,2.8297,none
2021-11-04 14:00,7.66816,-1.97459,0.92,7.0547,none
2021-11-04 14:30,9.71027,-0.0616,0.608,5.9038,none
2021-11-04 15:00,10.16333,0.36281,0.423,4.2991,none
2021-11-04 15:30,13.61374,3.59505,0.49,6.6707,none
2021-11-04 16:00,17.93439,7.64251,0.469,8.4112,none
2021-11-04 16:30,16.75389,6.53665,0.199,3.334,none
2021-11-04 17:00,18.63646,8.30019,0.16,2.9818,none
2021-11-04 17:30,19.76336,9.35583,0.221,4.3677,none
2021-11-04 18:00,25.35547,14.59436,0.565,14.3258,none
2021-11-04 18:30,21.3123,10.80684,0.378,8.0561,none
2021-11-04 19:00,278.87639,252.08528,0.452,126.0521,none
2021-11-04 19:30,49.20061,36.93178,0.516,25.3875,none
2021-11-04 20:00,33.88617,22.58567,0.516,17.4853,none
2021-11-04 20:30,19.28372,8.90652,0.544,10.4903,none
2021-11-04 21:00,16.35226,6.16042,0.433,7.0805,none
2021-11-04 21:30,17.81624,7.53183,0.465,8.2846,none
2021-11-04 22:00,16.8536,6.63006,0.211,3.5561,none
2021-11-04 22:30,18.1745,7.86744,0.215,3.9075,none
2021-11-04 23:00,17.60088,7.33009,0.162,2.8513,none
2021-11-04 23:30,17.46846,7.20604,0.161,2.8124,none
2021-11-05 00:00,17.81795,7.53343,0.172,3.0647,none
2021-11-05 00:30,22.21613,11.65352,0.179,3.9767,none
2021-11-05 01:00,17.50033,7.23589,0.18,3.1501,none
2021-11-05 01:30,16.70572,6.49153,0.147,2.4557,none
2021-11-05 02:00,15.93163,5.76638,0.222,3.5368,none
2021-11-05 02:30,15.38363,5.25303,0.19,2.9229,none
2021-11-05 03:00,15.38338,5.2528,0.193,2.969,none
2021-11-05 03:30,15.30363,5.17809,0.121,1.8517,none
2021-11-05 04:00,15.39591,5.26454,0.161,2.4787,none
2021-11-05 04:30,17.03398,6.79903,0.143,2.4359,none
2021-11-05 05:00,17.45047,7.18919,0.196,3.4203,none
2021-11-05 05:30,17.59862,7.32797,0.148,2.6046,none
2021-11-05 06:00,17.05917,6.82263,0.154,2.6271,none
2021-11-05 06:30,17.74188,7.46217,0.389,6.9016,none
2021-11-05 07:00,17.45817,7.1964,0.283,4.9407,none
2021-11-05 07:30,16.90454,6.67778,0.204,3.4485,none
2021-11-05 08:00,16.42718,6.2306,0.234,3.844,none
2021-11-05 08:30,15.93369,5.76831,0.561,8.9388,none
2021-11-05 09:00,16.75132,6.53424,0.447,7.4878,none
2021-11-05 09:30,16.79193,6.57229,0.418,7.019,none
2021-11-05 10:00,16.20356,6.02112,0.38,6.1574,none
2021-11-05 10:30,15.39778,5.26629,0.376,5.7896,none
2021-11-05 11:00,15.73503,5.58221,0.4,6.294,none
2021-11-05 11:30,14.79657,4.70309,0.419,6.1998,none
2021-11-05 12:00,14.65406,4.56959,0.433,6.3452,none
2021-11-05 12:30,14.72157,4.63283,0.443,6.5217,none
2021-11-05 13:00,14.24428,4.18572,0.982,13.9879,none
2021-11-05 13:30,14.20306,4.14711,0.76,10.7943,none
2021-11-05 14:00,14.91845,4.81727,1.495,22.3031,none
2021-11-05 14:30,15.05364,4.94391,0.591,8.8967,none
2021-11-05 15:00,16.16134,5.98157,0.471,7.612,none
2021-11-05 15:30,16.14218,5.96362,0.471,7.603,none
2021-11-05 16:00,17.70331,7.42604,0.538,9.5244,none
2021-11-05 16:30,16.28742,6.09968,0.277,4.5116,none
2021-11-05 17:00,21.35942,10.85098,0.232,4.9554,none
2021-11-05 17:30,19.18054,8.80987,0.26,4.9869,none
2021-11-05 18:00,22.84806,12.24549,0.903,20.6318,none
2021-11-05 18:30,22.809,12.2089,0.695,15.8523,none
2021-11-05 19:00,21.96515,11.41841,0.574,12.608,none
2021-11-05 19:30,18.8823,8.53048,0.509,9.6111,none
2021-11-05 20:00,18.87313,8.52189,0.549,10.3613,none
2021-11-05 20:30,18.13328,7.82882,0.532,9.6469,none
2021-11-05 21:00,17.21279,6.96654,0.423,7.281,none
2021-11-05 21:30,17.77256,7.49091,0.449,7.9799,none
2021-11-05 22:00,17.14872,6.90652,0.193,3.3097,none
2021-11-05 22:30,18.39562,8.07458,0.214,3.9367,none
2021-11-05 23:00,16.55723,6.35243,0.157,2.5995,none
2021-11-05 23:30,17.02418,6.78985,0.158,2.6898,none
2021-11-06 00:00,16.69577,6.48221,0.133,2.2205,none
2021-11-06 00:30,17.18786,6.94318,0.187,3.2141,none
2021-11-06 01:00,16.9941,6.76167,0.151,2.5661,none
2021-11-06 01:30,17.12536,6.88463,0.166,2.8428,none
2021-11-06 02:00,16.43544,6.23834,0.129,2.1202,none
2021-11-06 02:30,16.31159,6.12232,0.196,3.1971,none
2021-11-06 03:00,16.1313,5.95343,0.169,2.7262,none
2021-11-06 03:30,16.01954,5.84873,0.153,2.451,none
2021-11-06 04:00,15.66532,5.51691,0.128,2.0052,none
2021-11-06 04:30,16.37312,6.17996,0.142,2.325,none
2021-11-06 05:00,15.09824,4.98569,0.159,2.4006,none
2021-11-06 05:30,12.40712,2.46473,0.201,2.4938,none
2021-11-06 06:00,13.71658,3.69139,0.105,1.4402,none
2021-11-06 06:30,11.62469,1.73177,0.165,1.9181,none
2021-11-06 07:00,5.26027,-4.23023,0.394,2.0725,none
2021-11-06 07:30,5.78085,-3.74257,0.415,2.3991,none
2021-11-06 08:00,4.87296,-4.59305,0.342,1.6666,none
2021-11-06 08:30,7.8307,-1.82233,0.642,5.0273,none
2021-11-06 09:00,7.41188,-2.21467,0.585,4.3359,none
2021-11-06 09:30,11.34235,1.46728,0.553,6.2723,none
2021-11-06 10:00,10.43205,0.61454,0.522,5.4455,none
2021-11-06 10:30,9.58033,-0.18333,0.695,6.6583,none
2021-11-06 11:00,9.7369,-0.03666,0.593,5.774,none
2021-11-06 11:30,10.57968,0.75283,0.737,7.7972,none
2021-11-06 12:00,10.84167,0.99826,0.948,10.2779,none
2021-11-06 12:30,8.84936,-0.86808,0.533,4.7167,none
2021-11-06 13:00,8.44796,-1.2441,0.469,3.9621,none
2021-11-06 13:30,10.80096,0.96012,0.504,5.4437,none
2021-11-06 14:00,11.52801,1.6412,0.524,6.0407,none
2021-11-06 14:30,10.25473,0.44843,0.501,5.1376,none
2021-11-06 15:00,10.97611,1.1242,0.487,5.3454,none
2021-11-06 15:30,15.06014,4.95,0.416,6.265,none
2021-11-06 16:00,16.09289,5.91745,0.649,10.4443,none
2021-11-06 16:30,17.03822,6.803,0.486,8.2806,none
2021-11-06 17:00,17.91938,7.62845,0.369,6.6123,none
2021-11-06 17:30,17.92541,7.6341,0.199,3.5672,none
2021-11-06 18:00,20.21173,9.77585,0.2,4.0423,none
2021-11-06 18:30,19.14398,8.77562,0.248,4.7477,none
2021-11-06 19:00,17.78226,7.5,0.241,4.2855,none
2021-11-06 19:30,17.38651,7.12927,0.192,3.3382,none
2021-11-06 20:00,17.8764,7.58819,0.197,3.5217,none
2021-11-06 20:30,17.60456,7.33353,0.205,3.6089,none
2021-11-06 21:00,17.59263,7.32236,0.237,4.1695,none
2021-11-06 21:30,16.70351,6.48946,0.25,4.1759,none
2021-11-06 22:00,17.75756,7.47686,0.185,3.2851,none
2021-11-06 22:30,17.80302,7.51945,0.221,3.9345,none
2021-11-06 23:00,17.75702,7.47635,0.21,3.729,none
2021-11-06 23:30,17.48302,7.21968,0.233,4.0735,none
2021-11-07 00:00,16.36109,6.16869,0.139,2.2742,none
2021-11-07 00:30,17.6163,7.34453,0.134,2.3606,none
2021-11-07 01:00,17.78673,7.50419,0.126,2.2411,none
2021-11-07 01:30,17.7235,7.44495,0.197,3.4915,none
2021-11-07 02:00,16.79544,6.57557,0.156,2.6201,none
2021-11-07 02:30,16.01892,5.84815,0.161,2.579,none
2021-11-07 03:00,15.10119,4.98845,0.125,1.8876,none
2021-11-07 03:30,15.53604,5.39581,0.178,2.7654,none
2021-11-07 04:00,15.62395,5.47816,0.175,2.7342,none
2021-11-07 04:30,16.21487,6.03171,0.145,2.3512,none
2021-11-07 05:00,16.20092,6.01865,0.132,2.1385,none
2021-11-07 05:30,16.25592,6.07017,0.165,2.6822,none
2021-11-07 06:00,11.83978,1.93326,0.179,2.1193,none
2021-11-07 06:30,9.70989,-0.06196,0.172,1.6701,none
2021-11-07 07:00,5.04499,-4.4319,0.123,0.6205,none
2021-11-07 07:30,8.02095,-1.64411,0.379,3.0399,none
2021-11-07 08:00,8.10801,-1.56255,0.458,3.7135,none
2021-11-07 08:30,8.98165,-0.74415,0.926,8.317,none
2021-11-07 09:00,8.86991,-0.84883,0.705,6.2533,none
2021-11-07 09:30,11.15128,1.28829,0.796,8.8764,none
2021-11-07 10:00,11.88408,1.97476,0.807,9.5905,none
2021-11-07 10:30,12.04174,2.12245,0.798,9.6093,none
2021-11-07 11:00,11.83468,1.92848,0.733,8.6748,none
2021-11-07 11:30,11.07965,1.22119,0.666,7.379,none
2021-11-07 12:00,11.69847,1.80088,1.034,12.0962,none
2021-11-07 12:30,12.19205,2.26325,0.898,10.9485,none
2021-11-07 13:00,10.23516,0.4301,0.853,8.7306,none
2021-11-07 13:30,12.81518,2.84698,0.665,8.5221,none
2021-11-07 14:00,11.4466,1.56494,0.595,6.8107,none
2021-11-07 14:30,10.50916,0.68677,0.595,6.2529,none
2021-11-07 15:00,11.83763,1.93124,0.58,6.8658,none
2021-11-07 15:30,16.62175,6.41287,0.533,8.8594,none
2021-11-07 16:00,19.41043,9.02522,0.567,11.0057,none
2021-11-07 16:30,15.86035,5.69961,0.895,14.195,none
2021-11-07 17:00,16.59549,6.38827,0.389,6.4556,none
2021-11-07 17:30,19.27897,8.90207,0.373,7.1911,none
2021-11-07 18:00,20.58625,10.12669,0.378,7.7816,none
2021-11-07 18:30,23.92179,13.25133,0.453,10.8366,none
2021-11-07 19:00,36.71229,25.23309,0.578,21.2197,none
2021-11-07 19:30,28.61971,17.6522,0.629,18.0018,none
2021-11-07 20:00,35.01977,23.64759,0.529,18.5255,none
2021-11-07 20:30,25.48824,14.71873,0.55,14.0185,none
2021-11-07 21:00,18.33898,8.02152,0.499,9.1512,none
2021-11-07 21:30,18.88015,8.52847,0.588,11.1015,none
2021-11-07 22:00,18.61123,8.27655,0.339,6.3092,none
2021-11-07 22:30,26.47617,15.6442,0.193,5.1099,none
2021-11-07 23:00,18.87019,8.51914,0.169,3.1891,none
2021-11-07 23:30,17.71784,7.43965,0.21,3.7207,none
2021-11-08 00:00,14.34014,4.27552,0.219,3.1405,none
2021-11-08 00:30,20.14924,9.71732,0.182,3.6672,none
2021-11-08 01:00,31.13089,20.0046,0.463,14.4136,none
2021-11-08 01:30,28.68806,17.71623,0.518,14.8604,none
2021-11-08 02:00,19.9469,9.52777,0.209,4.1689,none
2021-11-08 02:30,18.80729,8.46022,0.209,3.9307,none
2021-11-08 03:00,20.89064,10.41184,0.158,3.3007,none
2021-11-08 03:30,23.1558,12.53377,0.137,3.1723,none
2021-11-08 04:00,21.51655,10.99817,0.197,4.2388,none
2021-11-08 04:30,32.26208,21.06427,0.177,5.7104,none
2021-11-08 05:00,19.01559,8.65535,0.203,3.8602,none
2021-11-08 05:30,31.41858,20.2741,0.132,4.1473,none
2021-11-08 06:00,33.24512,21.98515,0.163,5.419,none
2021-11-08 06:30,32.81809,21.58512,0.5,16.409,none
2021-11-08 07:00,29.62531,18.59422,0.539,15.968,none
2021-11-08 07:30,36.57998,25.10915,0.511,18.6924,none
2021-11-08 08:00,25.97321,15.17304,0.521,13.532,none
2021-11-08 08:30,18.34647,8.02853,0.441,8.0908,none
2021-11-08 09:00,43.14599,31.25999,0.52,22.4359,none
2021-11-08 09:30,15.40969,5.27744,0.591,9.1071,none
2021-11-08 10:00,311.81488,282.94109,0.474,147.8003,none
2021-11-08 10:30,12.16896,2.24162,0.441,5.3665,none
2021-11-08 11:00,15.28874,5.16414,0.464,7.094,none
2021-11-08 11:30,23.055,12.43935,0.572,13.1875,none
2021-11-08 12:00,11.84075,1.93417,0.51,6.0388,none
2021-11-08 12:30,6.84375,-2.74688,0.44,3.0112,none
2021-11-08 13:00,9.47707,-0.28006,0.455,4.3121,none
2021-11-08 13:30,17.40883,7.15018,0.518,9.0178,none
2021-11-08 14:00,34.61428,23.26774,0.529,18.311,none
2021-11-08 14:30,32.05052,20.86608,0.445,14.2625,none
2021-11-08 15:00,18.72947,8.38732,0.46,8.6156,none
2021-11-08 15:30,18.83711,8.48815,0.444,8.3637,none
2021-11-08 16:00,35.82984,24.40644,0.485,17.3775,none
2021-11-08 16:30,30.44651,19.36349,0.243,7.3985,none
2021-11-08 17:00,23.30629,12.67475,0.557,12.9816,none
2021-11-08 17:30,22.95286,12.34366,0.424,9.732,none
2021-11-08 18:00,22.57005,11.98506,0.296,6.6807,none
2021-11-08 18:30,30.41618,19.33508,0.428,13.0181,none
2021-11-08 19:00,51.30502,38.90313,0.423,21.702,none
2021-11-08 19:30,28.8417,17.86016,1.664,47.9926,none
2021-11-08 20:00,27.60267,16.69947,1.786,49.2984,none
2021-11-08 20:30,41.07327,29.31833,1.67,68.5924,none
2021-11-08 21:00,26.50026,15.66676,1.44,38.1604,none
2021-11-08 21:30,28.13343,17.19667,0.895,25.1794,none
2021-11-08 22:00,30.99683,19.87902,0.779,24.1465,none
2021-11-08 22:30,38.24252,26.66657,0.714,27.3052,none
2021-11-08 23:00,40.0996,28.40622,0.341,13.674,none
2021-11-08 23:30,25.74352,14.95787,0.236,6.0755,none
2021-11-09 00:00,17.25755,7.00847,0.23,3.9692,none
2021-11-09 00:30,31.42915,20.284,0.857,26.9348,none
2021-11-09 01:00,20.80372,10.33041,0.306,6.3659,none
2021-11-09 01:30,17.41372,7.15476,0.274,4.7714,none
2021-11-09 02:00,21.47643,10.96059,0.237,5.0899,none
2021-11-09 02:30,30.0588,19.0003,0.46,13.827,none
2021-11-09 03:00,33.22927,21.9703,0.657,21.8316,none
2021-11-09 03:30,33.22927,21.9703,0.234,7.7756,none
2021-11-09 04:00,24.7156,13.99495,0.229,5.6599,none
2021-11-09 04:30,17.03038,6.79566,0.199,3.389,none
2021-11-09 05:00,25.28764,14.53082,0.213,5.3863,none
2021-11-09 05:30,34.82507,23.4652,0.233,8.1142,none
2021-11-09 06:00,23.0837,12.46623,0.821,18.9517,none
2021-11-09 06:30,21.27798,10.77469,0.475,10.107,none
2021-11-09 07:00,23.01214,12.3992,0.207,4.7635,none
2021-11-09 07:30,18.48363,8.15702,0.216,3.9925,none
2021-11-09 08:00,16.20307,6.02066,0.217,3.5161,none
2021-11-09 08:30,15.81363,5.65584,0.493,7.7961,none
2021-11-09 09:00,21.37524,10.8658,0.411,8.7852,none
2021-11-09 09:30,20.40179,9.9539,0.54,11.017,none
2021-11-09 10:00,12.02837,2.10992,1.104,13.2793,none
2021-11-09 10:30,24.75914,14.03573,0.696,17.2324,none
2021-11-09 11:00,16.53833,6.33472,0.46,7.6076,none
2021-11-09 11:30,22.37864,11.80575,0.445,9.9585,none
2021-11-09 12:00,24.51401,13.8061,0.431,10.5655,none
2021-11-09 12:30,14.15285,4.10007,0.478,6.7651,none
2021-11-09 13:00,14.40662,4.3378,0.469,6.7567,none
2021-11-09 13:30,15.96098,5.79388,0.505,8.0603,none
2021-11-09 14:00,17.0319,6.79708,0.432,7.3578,none
2021-11-09 14:30,14.34398,4.27912,0.462,6.6269,none
2021-11-09 15:00,28.14908,17.21133,0.481,13.5397,none
2021-11-09 15:30,21.96061,11.41415,0.406,8.916,none
2021-11-09 16:00,32.27267,21.07419,0.43,13.8772,none
2021-11-09 16:30,29.27297,18.26416,0.164,4.8008,none
2021-11-09 17:00,27.58877,16.68645,0.276,7.6145,none
2021-11-09 17:30,43.0119,31.13438,0.204,8.7744,none
2021-11-09 18:00,42.44595,30.60422,0.204,8.659,none
2021-11-09 18:30,44.93277,32.9338,0.509,22.8708,none
2021-11-09 19:00,42.0011,30.18749,0.608,25.5367,none
2021-11-09 19:30,28.69575,17.72343,0.56,16.0696,none
2021-11-09 20:00,29.50657,18.48299,0.58,17.1138,none
2021-11-09 20:30,23.28186,12.65186,0.525,12.223,none
2021-11-09 21:00,39.62834,27.96476,0.539,21.3597,none
2021-11-09 21:30,36.42342,24.96249,0.541,19.7051,none
2021-11-09 22:00,29.02664,18.0334,0.537,15.5873,none
2021-11-09 22:30,33.24512,21.98515,0.514,17.088,none
2021-11-09 23:00,34.82507,23.4652,0.236,8.2187,none
2021-11-09 23:30,21.42222,10.90981,0.202,4.3273,none
2021-11-10 00:00,19.95521,9.53555,0.144,2.8735,none
2021-11-10 00:30,25.52484,14.75302,0.17,4.3392,none
2021-11-10 01:00,19.75976,9.35246,0.191,3.7741,none
2021-11-10 01:30,15.2499,5.12776,0.195,2.9737,none
2021-11-10 02:00,16.74343,6.52685,0.199,3.3319,none
2021-11-10 02:30,16.73579,6.5197,0.166,2.7781,none
2021-11-10 03:00,16.4982,6.29713,0.176,2.9037,none
2021-11-10 03:30,16.25005,6.06467,0.181,2.9413,none
2021-11-10 04:00,16.74441,6.52777,0.222,3.7173,none
2021-11-10 04:30,20.92316,10.4423,0.201,4.2056,none
2021-11-10 05:00,16.44472,6.24703,0.182,2.9929,none
2021-11-10 05:30,18.25197,7.94001,0.157,2.8656,none
2021-11-10 06:00,15.38298,5.25242,0.164,2.5228,none
2021-11-10 06:30,17.39259,7.13497,0.53,9.2181,none
2021-11-10 07:00,22.42207,11.84644,0.483,10.8299,none
2021-11-10 07:30,37.34769,25.82832,0.998,37.273,none
2021-11-10 08:00,30.23483,19.1652,0.666,20.1364,none
2021-11-10 08:30,17.73697,7.45757,0.743,13.1786,none
2021-11-10 09:00,24.6571,13.94015,0.439,10.8245,none
2021-11-10 09:30,22.48192,11.9025,0.425,9.5548,none
2021-11-10 10:00,18.31166,7.99592,0.398,7.288,none
2021-11-10 10:30,14.38027,4.31311,0.405,5.824,none
2021-11-10 11:00,13.65305,3.63188,0.459,6.2668,none
2021-11-10 11:30,15.87588,5.71416,0.428,6.7949,none
2021-11-10 12:00,17.56222,7.29387,0.415,7.2883,none
2021-11-10 12:30,16.79367,6.57392,0.385,6.4656,none
2021-11-10 13:00,19.92812,9.51018,0.389,7.752,none
2021-11-10 13:30,17.30697,7.05476,0.433,7.4939,none
